session_id,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,label
blk_2257727879577988136,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2259736787821038873,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2260576740749849268,4,1,3,3,4,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
blk_2260951650281114261,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_226220671060507399,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2266523738856369581,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2273045425691128239,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2273766301950881748,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_227508842371733469,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2276091687132434385,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2279089177181403202,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2282826501264847200,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2282881086791853417,3,1,3,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
blk_2290021749972801665,3,1,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
blk_2290822067101571981,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2294600790656816655,3,1,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
blk_2295473136788202162,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2298072726739764001,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2299327360406878240,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
blk_2299776484607852464,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2303543732299027481,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2304471775139104102,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2309144736445361280,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2314173314002232406,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_231852878009650833,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2318547663174114285,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2325125797444721556,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2327492205667109903,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2329219899967276279,3,1,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
blk_2330492910274541788,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2335706818912880695,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2335767336541654785,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2338413164935181171,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2341446072617411707,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2342220141680518439,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2343901878387524087,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2344212245871561537,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2344229441624264598,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2347008916727134499,3,1,3,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
blk_2348554825729662514,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2350376149667226051,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2356857594143257210,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2357389191881008726,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2361401024875843209,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2361646089235287192,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_236562029153135069,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2366707601636272998,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2366822833609442341,3,1,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
blk_2367715007929510992,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2371750343408478970,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2377046827443319368,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2377150260128098806,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2377186251021196923,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2387512768805206304,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2390739290036686397,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2390944746532556340,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2391384234620089834,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2391622703334130179,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2401760031778138677,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2402389604536160477,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2403266597954870284,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2404177066074922184,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2404342940449629715,3,1,3,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
blk_2405592507120633600,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2409167767005491059,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2409778619665564542,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2410479264698434731,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2411106624502783317,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2417363731073344373,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
blk_2417481740106877644,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2425075867938884213,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_242777361652273952,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2428195746941385649,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2428203400044134850,3,1,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
blk_2429188640340018454,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2429444352985791917,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2430161072113151611,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2434082132310920075,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_243475770002126841,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_244935215446287198,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2449956884443255309,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2451459549444249715,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2453945987891191744,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2455917203220074754,3,1,3,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
blk_2456779292526112314,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2460648302975398589,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2461345207111239891,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2461740457978837022,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2463572375740595557,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2463844021429685333,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2465025294704528058,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2465055770030249745,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2468439833353548974,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
blk_2469053448449125733,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2469689119699068840,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2472106705556587986,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2472193461612696287,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2472254145071460061,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2473278518955284171,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2475505442215319568,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2477027010293834909,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2479364758168008617,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2481863231556334692,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2483618851527528787,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2483738710996198589,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_24847521761041757,3,1,3,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
blk_2485524787303045941,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2485893823757522019,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2486178942380652748,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
blk_2487284892073011582,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2487726328979553595,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_248958152944908748,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2491864121329986755,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2492606225926838082,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2496329213080013901,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_250120624264437068,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_25023618081021823,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
blk_2504834609764063665,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2505870109700078272,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2507991942712064612,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_251253676484915451,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2513150984058952397,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2514531255881471188,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2515010227669389861,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2517083357200118775,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2518858064801537408,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2519558613053677007,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2519867749497411393,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2520414790357784194,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2521831999376995742,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2522459733339304736,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2524451970344047075,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2526871787768315240,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_252816358434654494,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2530388316556124019,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2532626640411950054,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2534297511499745408,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2534333225721704559,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2534634647416062428,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2536478878729231599,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2541181042083816763,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2544340128461285107,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2550099443412438693,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_255245908999733348,3,1,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
blk_2553958092503048038,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2559097127603849361,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2564725747679085830,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_257193923657086323,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2572557858272892758,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2574157846622519279,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2576579059491723435,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2578285390478434508,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2582956025316264408,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2583366788302307794,3,1,3,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
blk_2585807940696131461,3,1,3,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
blk_2587833190181873674,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2588526326123272649,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2589285741910956177,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_259221690676619372,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2593532977262561448,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2595863209220896080,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2597537355065248179,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_25976358701158675,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2597659943452218395,3,1,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
blk_2602462861299844023,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2602936878633669240,3,1,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
blk_2603254383276574486,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2603591853686653793,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2604357086536514618,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2604898627183055410,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2606274613972693951,3,1,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
blk_2606538314885919688,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2607022186479364327,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2609767600736860406,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2611668373645052367,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2611911365497756664,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2614557182454390488,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2618143334157367599,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2619063577587204946,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2619290546489140930,3,1,3,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
blk_2624596837212227123,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2625175842464583467,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2625658267964712968,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2626966708438358995,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2627772507108787425,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2628276464742691661,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2630609619892110337,3,1,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
blk_263234557905107333,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2633072144245713422,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2634160211713591440,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2636638632690607386,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2637938605314802721,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2639512661454336192,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2645796719498217316,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2646137657036117634,3,1,3,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
blk_2647548753132275134,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2652326301836198695,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2654016902986803151,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
blk_2655242389244400254,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2657254091763574664,3,1,3,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
blk_2659518696575249032,3,1,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
blk_266050041847888654,3,1,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
blk_2661997504444029870,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2672107439912305850,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2673637866319927538,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2675280659010207693,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2675363717520610560,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2678731836501626555,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2683535556464000378,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_268467721592087811,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_268470489245494373,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_268634706277255488,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2689014683808259029,3,1,3,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
blk_268921466088002153,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2689731345706523393,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2692065576257731147,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2697632662875204543,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2699774463064547928,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2702341217789063920,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2703171498968003133,3,1,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
blk_2703374977575297682,3,1,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
blk_2704819035579055971,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2706128290690873650,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2710569622484200021,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2711085702119182187,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2713656210464436133,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2713961931234025070,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2715431324380976647,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_271651136994946938,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_27168498893201242,3,1,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
blk_271745319033279389,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
blk_2721250227577520977,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2723225040568147445,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2724193099115050673,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2725139754239100026,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2726205643371710464,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2728815911703031453,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2729615874339867636,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2731083433122152221,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2731826607296708963,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2739693562138666310,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_274252151018950480,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2746485420753697964,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2750875891098809495,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2752638602026311752,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2756853625056093955,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2757960980457227919,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2758738651526878872,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2760121730050910443,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2761853587228818690,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2765344736980045501,3,1,3,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
blk_2765909506808566429,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_276652258145515499,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2766738879584387872,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2769677377839422355,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2769874346829357432,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2771148091333951361,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2772369251841858397,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2772524132537029840,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_277352502621262604,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2775281512614810095,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2775713868141410685,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blk_2779064638270060354,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
